2016-10-25,1036.5,1038.9,1015.2,1017.2,1033.0428571428572,0.3016240408802237,51.98633062793682,9.400000000000091,-1.0,0,0,0,0,0
2016-10-26,1017.0,1019.85,1009.3,1014.2,1030.5428571428572,0.26811188447265205,42.32830004870916,-0.20000000000004547,-19.5,0,0,0,0,0
2016-10-27,1017.9,1017.95,1001.1,1003.5,1027.8285714285714,0.3914504914545991,23.144584936778372,3.699999999999932,0.8999999999999773,0,0,0,0,0
2016-10-28,1005.2,1010.0,993.15,997.5,1025.6928571428573,0.6579258140333988,29.337979094076516,1.7000000000000455,-12.699999999999932,1,0,0,0,0
2016-10-30,1001.0,1005.95,999.8,1002.1,1024.9464285714287,0.8828071519227931,35.82402234636868,3.5,-4.2000000000000455,0,0,0,0,0
2016-11-01,1006.8,1006.8,986.4,989.45,1022.0535714285716,0.9359371482001997,13.313609467455507,4.699999999999932,5.7999999999999545,0,0,0,0,0
2016-11-02,984.8,987.5,980.0,981.05,1016.9607142857143,0.941669873081236,8.532423208191005,-4.650000000000091,-22.0,0,0,0,1,0
2016-11-03,981.05,982.0,965.1,966.85,1012.6535714285716,0.9617601813533421,7.594167679222224,0.0,-3.75,1,1,1,0,0
2016-11-04,967.0,979.2,961.0,971.0,1008.982142857143,0.9577914958372693,10.318396226415103,0.14999999999997726,-14.049999999999955,1,1,0,0,0
2016-11-07,985.0,986.0,975.0,977.95,1004.6178571428574,0.925117943288993,19.490999379267606,14.0,18.0,1,0,0,0,0
2016-11-08,986.9,987.75,970.6,982.6,1000.3892857142861,0.88001233532147,27.025232403718476,8.949999999999932,1.8999999999999773,0,0,0,0,0
2016-11-09,930.0,974.6,901.0,958.3,994.7928571428574,0.8985924878532269,21.066252587991713,-52.60000000000002,-56.89999999999998,0,0,0,0,0
2016-11-10,962.5,962.5,935.0,939.4,987.7285714285717,0.9309419563359602,19.417938931297726,4.2000000000000455,32.5,0,0,1,0,0
2016-11-11,940.0,945.0,918.7,921.55,980.1892857142859,0.9475546247295139,17.445349335619383,0.6000000000000227,-22.5,1,1,1,0,0
2016-11-15,924.0,939.95,908.55,923.55,973.5000000000001,0.9543902603171732,15.56334940815431,2.4500000000000455,-16.0,1,1,0,0,0
2016-11-16,930.0,956.85,928.55,940.9,968.2642857142857,0.9278406627739711,29.5578947368421,6.4500000000000455,6.0,0,0,0,0,0
2016-11-17,934.25,949.0,926.4,929.8,963.0,0.9210114172476589,28.90078221490326,-6.649999999999977,4.25,0,0,0,0,1
2016-11-18,930.0,933.25,917.5,920.0,957.4642857142857,0.922066330690243,29.987184963690737,0.20000000000004547,-4.25,0,0,1,1,1
2016-11-21,926.9,926.9,906.95,911.1,950.9642857142857,0.9245686534338333,25.4105090311987,6.899999999999977,-3.1000000000000227,1,1,1,1,1
2016-11-22,916.9,928.65,911.65,914.2,945.5892857142857,0.916648761446783,22.975837219160667,5.7999999999999545,-10.0,1,1,1,1,1
2016-11-23,922.1,922.9,912.45,920.25,941.2464285714286,0.8925337421023175,23.879346459991623,7.899999999999977,5.2000000000000455,1,1,1,1,1
2016-11-24,928.2,939.9,923.3,930.3,938.6357142857142,0.8466685962602065,36.679352997145564,7.9500000000000455,6.100000000000023,1,1,1,1,1
2016-11-25,930.45,985.0,930.45,977.5,939.1,0.5296098358848765,64.28035982008996,0.15000000000009095,2.25,1,0,0,0,0
2016-11-28,979.3,983.45,970.6,979.75,939.2285714285714,0.19783785044125637,74.70288624787779,1.7999999999999545,48.84999999999991,0,0,0,0,0
2016-11-29,978.8,984.7,967.1,972.6,938.5142857142856,-0.17586036913761974,69.94713298088658,-0.9500000000000455,-0.5,1,1,0,0,0
2016-11-30,973.0,977.0,961.05,975.55,939.7464285714285,-0.42517884995151806,65.96038691847076,0.39999999999997726,-5.7999999999999545,1,0,0,0,0
2016-12-01,976.0,983.55,967.0,975.6,942.3321428571428,-0.5306401656594224,73.48717948717955,0.4500000000000455,3.0,0,0,0,0,1
2016-12-02,964.8,969.6,961.1,964.5,945.4,-0.5101399586383054,72.52024291497978,-10.800000000000068,-11.200000000000045,0,1,1,1,1
2016-12-05,965.9,968.6,958.0,961.65,948.1214285714286,-0.4651817548439933,77.25067385444741,1.3999999999999773,1.1000000000000227,1,1,1,1,1
2016-12-06,961.8,979.5,961.65,966.5,949.95,-0.49514242962431965,77.67195767195764,0.14999999999997726,-4.100000000000023,0,1,1,1,1
2016-12-07,968.0,973.0,960.2,966.4,952.5642857142858,-0.38983642485975617,76.0587238848108,1.5,6.2000000000000455,1,1,1,1,1
2016-12-08,970.05,986.1,970.05,984.65,957.1821428571429,-0.009180456956342726,78.0878552971576,3.6499999999999773,2.0499999999999545,1,0,1,1,1
2016-12-09,985.0,1008.15,981.5,989.35,962.7714285714286,0.3278352241592994,60.92165898617511,0.35000000000002274,14.950000000000045,0,1,1,1,1
2016-12-12,982.8,982.8,965.2,977.35,967.282142857143,0.4056754348616081,48.125000000000014,-6.550000000000068,-2.2000000000000455,1,1,1,1,1
2016-12-13,980.5,992.85,971.1,990.2,972.2785714285716,0.5010785398080608,62.625538020086076,3.1499999999999773,-2.2999999999999545,1,1,1,1,1
2016-12-14,991.0,1004.95,984.1,999.75,977.2392857142859,0.6579578406724051,65.85845347313236,0.7999999999999545,10.5,0,1,1,1,1
2016-12-15,997.4,1018.95,989.0,992.35,978.3000000000002,0.7338099143171565,60.01195457262402,-2.3500000000000227,6.399999999999977,1,1,1,1,0
