2016-08-29,1123.3,1124.65,1104.15,1111.85,1123.0821428571428,-0.7038586706073849,36.94656488549614,0.0,17.049999999999955,1,1,1,1,1
2016-08-30,1115.0,1148.0,1110.0,1146.2,1123.060714285714,-0.5607906182792459,56.633266533066106,3.150000000000091,-8.299999999999955,1,1,1,1,1
2016-08-31,1157.0,1173.9,1149.0,1157.9,1125.0571428571427,-0.6191016666329765,68.42542584129626,10.799999999999955,42.0,0,1,1,1,1
2016-09-01,1159.85,1164.05,1142.0,1156.95,1125.9035714285715,-0.5358304735847585,71.54648132059083,1.949999999999818,2.849999999999909,1,1,1,1,1
2016-09-02,1158.95,1172.0,1151.3,1167.55,1128.05,-0.4128157040495018,72.6056043496445,2.0,-0.8999999999998636,1,1,1,1,0
2016-09-06,1175.0,1213.9,1170.6,1204.15,1133.3714285714289,0.05847328337697751,78.97271268057784,7.4500000000000455,16.049999999999955,0,0,0,0,0
2016-09-07,1208.0,1209.0,1170.7,1177.2,1137.9178571428572,0.3418453202617128,64.95450542999707,3.849999999999909,33.0,1,0,0,0,0
2016-09-08,1179.0,1190.0,1171.0,1182.6,1143.2928571428572,0.5238524486605252,68.93376893376895,1.7999999999999545,-29.0,0,0,0,0,0
2016-09-09,1181.9,1181.9,1168.0,1171.75,1147.4535714285714,0.5637633176098593,69.80451127819546,-0.6999999999998181,2.900000000000091,0,0,1,0,0
2016-09-12,1156.35,1163.0,1137.0,1154.6,1150.360714285714,0.5032283374129681,59.42771084337347,-15.400000000000091,-25.550000000000182,1,1,1,1,1
2016-09-14,1150.1,1178.95,1150.1,1163.6,1153.0285714285712,0.4839514359740135,65.82084989299906,-4.5,-6.25,1,0,0,1,1
2016-09-15,1170.0,1175.5,1160.0,1173.55,1156.935714285714,0.4873558047452896,59.82752425440169,6.400000000000091,19.90000000000009,0,0,0,0,1
2016-09-16,1173.6,1181.25,1152.0,1155.15,1160.4535714285712,0.37092756957047274,49.05725059993144,0.049999999999954525,3.599999999999909,1,1,1,1,1
2016-09-19,1157.2,1172.0,1157.2,1163.6,1163.3321428571428,0.26289546350160353,52.16824258232796,2.0499999999999545,-16.399999999999864,1,1,1,1,1
2016-09-20,1164.0,1173.7,1162.6,1165.05,1167.1321428571425,-0.00037301509909023735,49.13314840499306,0.40000000000009095,6.7999999999999545,1,1,1,1,1
2016-09-21,1165.9,1176.0,1165.9,1170.6,1168.8749999999998,-0.16454013391209443,35.17454706142276,0.8500000000001364,1.900000000000091,1,1,1,1,1
2016-09-22,1182.3,1197.0,1175.0,1192.0,1171.3107142857139,-0.08302475288790928,56.87732342007434,11.700000000000045,16.399999999999864,0,0,1,1,0
2016-09-23,1201.0,1203.5,1185.0,1191.2,1173.7571428571425,-0.08793734270752117,54.174757281553475,9.0,18.700000000000045,0,1,1,0,0
2016-09-26,1195.0,1195.0,1174.9,1183.0,1174.860714285714,-0.10193470599539858,55.60538116591928,3.7999999999999545,-6.0,1,1,0,0,1
2016-09-27,1184.2,1203.0,1184.2,1192.55,1174.0321428571424,0.3747708855094722,70.45822102425883,1.2000000000000455,-10.799999999999955,1,0,0,1,0
2016-09-28,1193.0,1201.0,1188.1,1193.5,1175.196428571428,0.5463105830295842,67.65053128689502,0.4500000000000455,8.799999999999955,0,0,0,0,1
2016-09-29,1194.35,1203.35,1160.0,1167.35,1174.1071428571424,0.6647152237301742,46.927651139742295,0.849999999999909,1.349999999999909,0,1,1,1,1
2016-09-30,1167.0,1179.95,1156.0,1160.7,1173.3178571428566,0.6521189699171651,53.1127313516545,-0.34999999999990905,-27.34999999999991,1,1,1,1,1
2016-10-03,1170.0,1199.0,1165.4,1193.0,1176.0607142857139,0.6155101636971481,63.00884955752217,9.299999999999955,3.0,0,1,1,0,1
2016-10-04,1202.0,1203.0,1179.4,1192.55,1178.1285714285711,0.6389179081441131,62.276785714285715,9.0,32.0,1,1,0,1,1
2016-10-05,1188.0,1224.0,1185.0,1208.75,1180.6428571428569,0.795986018891782,65.55238483489607,-4.5499999999999545,-14.0,1,0,1,1,0
2016-10-06,1210.1,1222.4,1201.7,1209.5,1184.5249999999996,0.7954148675756082,58.57843137254902,1.349999999999909,22.09999999999991,0,1,1,0,0
2016-10-07,1208.0,1210.0,1180.8,1184.6,1186.0249999999996,0.6171571342775208,47.383029341792174,-1.5,-2.099999999999909,1,1,1,0,0
2016-10-10,1189.0,1219.0,1189.0,1212.65,1189.4249999999997,0.6443321042150504,60.157588215142184,4.400000000000091,-19.0,1,0,0,0,0
2016-10-13,1227.0,1227.3,1208.85,1216.6,1192.7107142857142,0.6812807125187892,58.56786604916278,14.349999999999909,38.0,0,0,0,0,0
2016-10-14,1216.1,1220.0,1202.25,1205.75,1193.6928571428568,0.7088537133172083,54.076539101497495,-0.5,-10.900000000000091,0,0,0,0,0
2016-10-17,1208.1,1208.4,1178.5,1182.3,1193.0571428571425,0.5713228282254244,55.0660792951542,2.349999999999909,-8.0,0,0,0,0,0
2016-10-18,1186.4,1193.35,1165.55,1174.5,1192.4499999999996,0.39724749471683335,54.640215198385995,4.100000000000136,-21.699999999999818,0,0,0,0,0
2016-10-19,1180.0,1184.15,1163.25,1169.3,1190.7892857142854,0.30372506141053507,40.25493421052631,5.5,-6.400000000000091,0,0,0,0,0
2016-10-20,1175.0,1177.0,1163.25,1165.75,1188.8071428571425,0.26777392926072774,39.25421010425023,5.7000000000000455,-5.0,0,0,0,0,0
